ProductId,final_category,cat_confidence
B001E0T2RC,coffee,1.0
B001E0TBA0,supplement,0.6666666666666666
B001E18K8S,supplement,1.0
B001E4Q4BU,meat,1.0
B001E4Q54G,milk & cream,1.0
B001E4Q5GO,sugar & sweetener,0.3333333333333333
B001E4S850,jam & spread,1.0
B001E50R4Y,pet food,0.5
B001E50THY,coffee,1.0
B001E50X66,candy,1.0
B001E5116C,baby food,1.0
B001E52VR0,drink,1.0
B001E52WEM,coffee,1.0
B001E52WME,coffee,1.0
B001E52YY0,snack,1.0
B001E530J8,coffee,1.0
B001E534MG,other,1.0
B001E53U48,coffee,1.0
B001E53UTS,tea,1.0
B001E53VC4,snack,1.0
B001E53WIW,drink,0.5
B001E55Z6E,cheese,1.0
B001E55ZQO,meat,1.0
B001E560PY,candy,1.0
B001E5DR5U,snack,1.0
B001E5DRBO,cereal,1.0
B001E5DRC8,dried fruit,1.0
B001E5DRCS,snack,1.0
B001E5DS40,coffee,1.0
B001E5DX90,tea,1.0
B001E5DXEU,tea,1.0
B001E5DXH2,coffee,1.0
B001E5DY6M,coffee,1.0
B001E5DYEE,snack,1.0
B001E5DYSK,coffee,1.0
B001E5DYUS,honey,1.0
B001E5DZH0,candy,1.0
B001E5DZLG,nuts & seeds,1.0
B001E5DZTS,milk & cream,1.0
B001E5DZYS,coffee,1.0
B001E5E010,snack,1.0
B001E5E074,dried fruit,0.3333333333333333
B001E5E0B0,candy,1.0
B001E5E0CE,coffee,1.0
B001E5E0CO,coffee,1.0
B001E5E0D8,coffee,1.0
B001E5E0T2,coffee,0.5
B001E5E0YW,noodle & pasta,1.0
B001E5E10A,candy,1.0
B001E5E1C8,pet food,1.0
B001E5E1DM,cheese,1.0
B001E5E1KA,candy,1.0
B001E5E1LE,drink,1.0
B001E5E1MI,oil & vinegar,0.6666666666666666
B001E5E1XW,tea,1.0
B001E5E23Q,coffee,1.0
B001E5E24A,coffee,1.0
B001E5E25Y,tea,1.0
B001E5E2PY,coffee,1.0
B001E5E2ZO,coffee,1.0
B001E5E3FS,candy,1.0
B001E5E3NK,coffee,1.0
B001E5E3S0,dried fruit,1.0
B001E5E3XU,sauce & dressing,1.0
B001E5E4EI,drink,1.0
B001E6EJQU,milk & cream,1.0
B001E6GFR6,snack,1.0
B001E6GFZI,milk & cream,1.0
B001E6IZVU,cereal,1.0
B001E6KBYE,chocolate,1.0
B001E8DHPW,supplement,1.0
B001E95KOC,tea,1.0
B001E95KRE,pet food,1.0
B001E95KUQ,coffee,1.0
B001E96JZG,drink,1.0
B001EGZKH2,pet food,1.0
B001EHDNHA,drink,1.0
B001ELJJX8,drink,1.0
B001ELJK64,sugar & sweetener,1.0
B001ELL260,milk & cream,1.0
B001ELL36Y,dried fruit,1.0
B001ELL3LE,drink,1.0
B001ELL3U0,sugar & sweetener,1.0
B001ELL4A4,snack,1.0
B001ELL4E0,drink,1.0
B001ELL4FY,coffee,1.0
B001ELL4HM,candy,1.0
B001ELL4NG,candy,1.0
B001ELL4O0,seasoning & spice,1.0
B001ELL4ZY,coffee,1.0
B001ELL512,coffee,1.0
B001ELL59Y,coffee,1.0
B001ELL5IK,pancake & waffle,1.0
B001ELL60W,drink,1.0
B001ELL67A,coffee,1.0
B001ELL68Y,coffee,1.0
B001ELL6WA,sugar & sweetener,1.0
B001ELL86Y,coffee,1.0
B001ELL8F0,coffee,1.0
B001ELL9GI,chocolate,1.0
B001ELLA4Y,cereal,1.0
B001ELLAH6,coffee,1.0
B001ELLAHG,tea,1.0
B001ELLB16,other,1.0
B001ELLB4S,drink,1.0
B001EO5N3K,snack,1.0
B001EO5NIA,coffee,1.0
B001EO5NV2,coffee,1.0
B001EO5OKC,cereal,1.0
B001EO5P88,coffee,1.0
B001EO5PE2,coffee,1.0
B001EO5Q3M,soup,1.0
B001EO5Q4G,coffee,1.0
B001EO5Q64,oil & vinegar,0.8333333333333334
B001EO5QBO,sugar & sweetener,1.0
B001EO5QLE,drink,0.5
B001EO5QPA,coffee,1.0
B001EO5QTQ,other,1.0
B001EO5R04,tea,0.6666666666666666
B001EO5R0Y,tea,1.0
B001EO5R2W,cereal,1.0
B001EO5RF4,coffee,1.0
B001EO5RG8,coffee,1.0
B001EO5RGS,drink,1.0
B001EO5RI6,tea,1.0
B001EO5RLI,cereal,1.0
B001EO5ROA,drink,1.0
B001EO5RYK,cereal,1.0
B001EO5SBW,snack,1.0
B001EO5T52,sugar & sweetener,1.0
B001EO5TGQ,tea,1.0
B001EO5TJ8,tea,1.0
B001EO5TRK,cereal,1.0
B001EO5TWU,drink,0.5
B001EO5U3I,cereal,0.6666666666666666
B001EO5U8I,tea,1.0
B001EO5UVK,candy,1.0
B001EO5X6M,hair care,1.0
B001EO5XD0,drink,1.0
B001EO5XPS,coffee,1.0
B001EO5XYY,biscuit & cookie,1.0
B001EO5Y52,coffee,1.0
B001EO5Y8Y,coffee,1.0
B001EO5YAC,coffee,1.0
B001EO5YDY,coffee,1.0
B001EO5YN4,candy,1.0
B001EO5Z4W,drink,1.0
B001EO5Z56,sauce & dressing,1.0
B001EO5ZGU,coffee,1.0
B001EO5ZHO,sauce & dressing,1.0
B001EO607I,tea,1.0
B001EO616S,honey,0.6666666666666666
B001EO62ZS,tea,1.0
B001EO630C,tea,1.0
B001EO63SE,tea,1.0
B001EO63WU,cake & pastry,1.0
B001EO6424,tea,1.0
B001EO65KA,drink,0.5
B001EO6622,coffee,1.0
B001EO6636,drink,1.0
B001EO6672,cake & pastry,1.0
B001EO66RM,candy,1.0
B001EO677G,coffee,1.0
B001EO69NS,yogurt,1.0
B001EO6AHI,pet food,1.0
B001EO6ASM,coffee,1.0
B001EO6CLW,nut & seeds,1.0
B001EO6DJ8,oil & vinegar,1.0
B001EO6E0Q,noodle & pasta,1.0
B001EO6ESS,coffee,1.0
B001EO6GSG,pet food,1.0
B001EO6H4Y,honey,1.0
B001EO76XK,flour & baking mix,1.0
B001EO773O,coffee,1.0
B001EO7EI2,nut & seeds,1.0
B001EO7FTU,rice & grain,1.0
B001EO7G94,supplement,1.0
B001EO7J8W,cheese,1.0
B001EO7LZS,noodle & pasta,1.0
B001EPPD98,tea,1.0
B001EPPFUK,snack,1.0
B001EPPIRK,candy,1.0
B001EPPJX8,tea,1.0
B001EPPVX6,tea,1.0
B001EPQ73O,tea,1.0
B001EPQNO2,tea,1.0
B001EPQPPO,sugar & sweetener,1.0
B001EPQQBM,seasoning & spice,1.0
B001EQ4ABO,candy,1.0
B001EQ4ADC,snack,1.0
B001EQ4AKU,candy,1.0
B001EQ4ATQ,candy,1.0
B001EQ4E60,canned food,1.0
B001EQ4EC4,coffee,1.0
B001EQ4IJS,chocolate,1.0
B001EQ4J92,drink,1.0
B001EQ4JFQ,energy bar,1.0
B001EQ4KO6,candy,1.0
B001EQ4LFO,seasoning & spice,1.0
B001EQ4LZY,snack,1.0
B001EQ4MPI,tea,1.0
B001EQ4OWO,other,1.0
B001EQ4P2I,snack,0.6666666666666666
B001EQ4RBM,snack,0.5
B001EQ4RU8,other,1.0
B001EQ4RXU,candy,1.0
B001EQ4S9I,cheese,1.0
B001EQ51YE,chocolate,1.0
B001EQ522A,coffee,1.0
B001EQ524S,pet food,1.0
B001EQ52CU,drink,1.0
B001EQ54R8,coffee,1.0
B001EQ55A4,other,1.0
B001EQ55MM,coffee,0.5
B001EQ55RW,candy,0.4
B001EQ55ZO,snack,0.3333333333333333
B001EQ56IA,coffee,0.5
B001EQ574I,sauce & dressing,1.0
B001EQ57DO,other,1.0
B001EQ59C8,snack,1.0
B001EQ59V4,nuts & seeds,1.0
B001EQ5A5E,seasoning & spice,1.0
B001EQ5C2A,other,1.0
B001EQ5CHK,coffee,1.0
B001EQ5CIO,drink,1.0
B001EQ5DLA,snack,1.0
B001EQ5E5A,snack,1.0
B001EQ5F9K,cereal,0.5
B001EQ5FSG,candy,1.0
B001EQ5GG2,nuts & seeds,1.0
B001EQ5GLM,chocolate,1.0
B001EQ5GXK,coffee,1.0
B001EQ5IPQ,drink,1.0
B001EQ5IS8,other,1.0
B001EQ5JLE,tea,0.5
B001EQ5JLY,tea,1.0
B001EQ5L0I,coffee,1.0
B001EQ5LLC,canned food,1.0
B001EQ5LT4,nut & seeds,1.0
B001EQ5MMK,coffee,1.0
B001EQ5NE2,candy,1.0
B001EQ5NG0,snack,1.0
B001EQ5O2I,sugar & sweetener,1.0
B001EQ5OSM,snack,1.0
B001EQ5PU4,tea,1.0
B001EQ5PWW,coffee,1.0
B001EQ5SGU,sugar & sweetener,1.0
B001ET5XX0,drink,1.0
B001ET63MK,oil & vinegar,1.0
B001EUG65I,pet food,1.0
B001EXNA2W,tea,1.0
B001EYUE5C,coffee,1.0
B001EYUE5M,coffee,1.0
B001F0RJHG,candy,1.0
B001F0RJIK,candy,1.0
B001F0RRTQ,pet food,1.0
B001F1SAPA,coffee,1.0
B001F2GDNK,drink,1.0
B001F3C2U2,drink,1.0
B001F993N0,pet food,1.0
B001F9QW16,other,1.0
B001FA1DMI,chocolate,1.0
B001FA1DSM,chocolate,1.0
B001FA1E0O,nut & seeds,1.0
B001FA1K94,coffee,1.0
B001FA1KEO,coffee,1.0
B001FA1L6Q,oil & vinegar,1.0
B001FA1LF2,drink,1.0
B001FA1LP2,tea,1.0
B001FA1MHY,candy,1.0
B001FA1MMY,drink,1.0
B001FB6A0C,candy,1.0
B001FB6A2A,sauce & dressing,1.0
B001FB6BB0,sauce & dressing,1.0
B001FCFYU8,snack,0.5
B001FFGREW,coffee,1.0
B001FP2PWA,candy,1.0
B001FPT0ZA,candy,1.0
B001FPUWPW,candy,1.0
B001FSJCPK,pet food,1.0
B001FSK4R0,snack,1.0
B001FWXMHA,drink,1.0
B001FXPNY4,candy,1.0
B001FYX0KM,pet food,1.0
B001FYZ0W8,pet food,1.0
B001FZ0SVA,pet food,1.0
B001G0MG14,chocolate,1.0
B001G0MG2I,chocolate,1.0
B001G0NKZU,pet food,1.0
B001G604ZI,coffee,1.0
B001G6W0Y6,dried fruit,1.0
B001G8WXJQ,tea,1.0
B001G96KJ4,coffee,1.0
B001GB0U2K,cereal,1.0
B001GCTTRQ,supplement,0.5
B001GINOQC,snack,1.0
B001GL6GBE,protein bar,1.0
B001GM969M,coffee,0.5
B001GQ3E2S,jam & spread,0.5
B001GQ3E5A,drink,1.0
B001GVIRWA,tea,1.0
B001GVIRYS,coffee,1.0
B001GVISU6,coffee,1.0
B001GVIT6E,coffee,1.0
B001GVIUSG,cereal,1.0
B001GVIUXQ,pet food,1.0
B001GWVOTM,sugar & sweetener,1.0
B001H0FHXW,coffee,1.0
B001H0FHZA,coffee,1.0
B001H322YQ,candy,1.0
B001H9N3BG,coffee,1.0
B001HA6W36,other,1.0
B001HBXL5M,drink,1.0
B001HKZZ4I,coffee,1.0
B001HN5Z4K,snack,0.5
B001HTG33Q,jam & spread,1.0
B001HTGAUM,pet food,1.0
B001HTI60Y,coffee,1.0
B001HTIW8U,sauce & dressing,1.0
B001HTIY1U,coffee,1.0
B001HTJ2BQ,drink,1.0
B001HTKO86,seasoning & spice,1.0
B001HTKOWC,tea,0.6666666666666666
B001HTKQ3O,tea,1.0
B001HTKR1U,jam & spread,1.0
B001HTKZT4,chocolate,1.0
B001HTL7TG,snack,1.0
B001HTMSIA,noodle & pasta,1.0
B001HTMSZI,snack,1.0
B001HTP04E,rice & grain,1.0
B001HTPAE4,rice & grain,1.0
B001HWWKW6,tea,1.0
B001HWWLHA,coffee,1.0
B001HX59ZU,tea,1.0
B001HXJPS2,chocolate,1.0
B001HXNIPS,dried fruit,0.5
B001HYB2P0,pet food,0.5
B001I7OPJ6,tea,1.0
B001I8BOEE,coffee,1.0
B001I8DP5U,coffee,1.0
B001IA3RV0,honey,0.5
B001IA7WCA,candy,1.0
B001IA99FS,jerky & dried meat,1.0
B001IAKEVG,sauce & dressing,1.0
B001IAQ8KC,sauce & dressing,1.0
B001IHWDX6,seasoning & spice,1.0
B001IQ1ITW,sauce & dressing,1.0
B001IVXALG,drink,1.0
B001IW0ASG,drink,1.0
B001IWBI1E,drink,1.0
B001IYSOQO,candy,1.0
B001IZ4J30,oil & vinegar,1.0
B001IZA5EM,dried fruit,1.0
B001IZASY4,other,1.0
B001IZATIY,nuts & seeds,1.0
B001IZCL8U,gum,1.0
B001IZIB34,flour & baking mix,1.0
B001IZK7K4,snack,1.0
B001IZKD2Q,rice & grain,0.5
B001IZM8WY,candy,1.0
B001IZM92S,snack,1.0
B001J3ZUQ6,snack,1.0
B001J5R8H8,pet food,1.0
B001J5SW5U,biscuit & cookie,0.5
B001J9QBU4,coffee,0.5
B001J9SUHG,pet food,1.0
B001JJZCVI,other,1.0
B001JK27VA,tea,1.0
B001JU81ZG,tea,1.0
B001JYVT60,pet food,1.0
B001K9TK24,snack,1.0
B001KQAR24,nut & seeds,1.0
B001KTA03C,snack,1.0
B001KUOH26,drink,1.0
B001KUSLGY,supplement,1.0
B001KUVTM2,candy,1.0
B001KUWFXY,tea,1.0
B001KVPBS4,seasoning & spice,1.0
B001KWEZTO,drink,1.0
B001KWH7TY,snack,1.0
B001KWXK36,tea,1.0
B001KZ7G2E,candy,1.0
B001L1ASN6,candy,1.0
B001L1IQHQ,coffee,1.0
B001L492LW,other,1.0
B001L4JH5I,pancake & waffle,1.0
B001L54X74,pet food,1.0
B001L70ZX8,sugar & sweetener,1.0
B001L73DMI,drink,1.0
B001LFEUCM,nuts & seeds,1.0
B001LG940E,drink,1.0
B001LG945O,drink,1.0
B001LGG9K2,tea,1.0
B001LGGH40,candy,1.0
B001LGGH54,drink,1.0
B001LNHQ34,seasoning & spice,1.0
B001LNLW5M,coffee,1.0
B001LQCOIS,baby food,0.5
B001LQNVTE,coffee,1.0
B001LQRKC8,pancake & waffle,1.0
B001LQTDZA,dried fruit,1.0
B001LUM1ZU,sauce & dressing,1.0
B001LXYA5Q,snack,0.5
B001M05070,coffee,1.0
B001M050CA,coffee,0.3333333333333333
B001M050CU,drink,1.0
B001M050T8,soup,1.0
B001M074ME,coffee,1.0
B001M08XA6,noodle & pasta,1.0
B001M08XPG,snack,1.0
B001M08YZA,cereal,1.0
B001M09BTS,cereal,1.0
B001M0A6C4,dried fruit,1.0
B001M0UK3E,candy,1.0
B001M1DUDU,tea,1.0
B001M1V9MY,seasoning & spice,1.0
B001M23W50,honey,1.0
B001MLZB6E,snack,1.0
B001NASPPI,chocolate,1.0
B001NC8HS6,snack,1.0
B001NGASS4,drink,1.0
B001NH1W3I,tea,1.0
B001NJMLTU,coffee,1.0
B001NW70MK,nuts & seeds,1.0
B001NXM3GM,baby food,0.5
B001NXM3I0,other,0.6666666666666666
B001NZLUYG,seasoning & spice,1.0
B001NZPFB0,baby food,1.0
B001O023FK,tea,1.0
B001O08SQI,drink,1.0
B001O1Q0NA,drink,1.0
B001O2DGY0,drink,1.0
B001O2H9WU,rice & grain,1.0
B001O2HBIM,cereal,1.0
B001O2IWVW,milk & cream,1.0
B001O4GMDU,seasoning & spice,1.0
B001O8KQP6,seasoning & spice,1.0
B001O8KR4Q,other,1.0
B001OCBT3U,drink,0.5
B001OCKIBY,candy,0.5
B001OCKIP0,snack,0.5
B001ONPMN2,chocolate,1.0
B001ONPN22,seasoning & spice,1.0
B001ONVON4,snack,1.0
B001OZ5FPA,plant,1.0
B001P05K6I,candy,1.0
B001P05K7M,candy,1.0
B001P05K7W,pet food,1.0
B001P05K8Q,pet food,0.5
B001P22K5U,drink,1.0
B001P26PBA,coffee,1.0
B001P2KCXC,pet food,1.0
B001P3NU30,pet food,0.6666666666666666
B001P3NU3U,candy,1.0
B001P3NU44,pet food,1.0
B001P3PR54,candy,0.6
B001P3PR5O,drink,1.0
B001P4H57Q,snack,1.0
B001PATNEI,snack,1.0
B001PB4LR6,nut & seeds,1.0
B001PE1R6G,tea,1.0
B001PEWJWC,other,1.0
B001PICX42,snack,1.0
B001PMDYXW,pet food,0.6666666666666666
B001PNYKSE,chocolate,1.0
B001POGTP0,soup,1.0
B001PQNV6S,flour & baking mix,1.0
B001PQOB4O,flour & baking mix,1.0
B001PQTYN2,sauce & dressing,1.0
B001PUFBLM,plant,1.0
B001Q9C8CM,pet food,1.0
B001Q9EFW8,pet food,1.0
B001QE7J2G,pet food,0.5
B001QE8W54,pet food,1.0
B001QEAUZO,pet food,1.0
B001QEEXCK,pet food,1.0
B001QEEZX2,pet food,1.0
B001QEF4XC,pet food,1.0
B001QJW57U,biscuit & cookie,1.0
B001QTRGAQ,coffee,1.0
B001QTSV6Y,seasoning & spice,1.0
B001QWBU3M,pet food,1.0
B001QXZ8ES,chocolate,1.0
B001QXZ94C,other,1.0
B001QY04Q4,coffee,1.0
B001R1LRPS,drink,1.0
B001R1T0XY,drink,1.0
B001R3VEY0,coffee,1.0
B001R7OKFQ,honey,1.0
B001RIW8AO,seasoning & spice,1.0
B001RJ91IK,snack,1.0
B001RK3NDI,coffee,1.0
B001RMC0YE,candy,1.0
B001RN8HJK,soup,1.0
B001RNHITU,soup,1.0
B001RQOY94,other,1.0
B001RVCDME,nuts & seeds,1.0
B001RVFDOO,snack,0.5
B001RVFEP2,snack,0.9
B001RVFERK,snack,1.0
B001S8TR34,gum,1.0
B001SAMKCW,candy,1.0
B001SAO77S,sauce & dressing,1.0
B001SAOHWI,soup,1.0
B001SAQ546,coffee,0.5
B001SAQCNA,milk & cream,1.0
B001SAU2N6,chocolate,1.0
B001SAVY5G,drink,1.0
B001SAVZ3W,other,1.0
B001SAW8JC,candy,1.0
B001SAWSTM,sauce & dressing,1.0
B001SAX2CE,drink,1.0
B001SAXNE6,seasoning & spice,1.0
B001SAXPEO,snack,1.0
B001SAY0DO,drink,1.0
B001SAY7BO,sauce & dressing,1.0
B001SAYQFQ,noodle & pasta,1.0
B001SAYXPY,noodle & pasta,1.0
B001SB1P1I,sauce & dressing,1.0
B001SB1WN4,oil & vinegar,1.0
B001SB291S,coffee,1.0
B001SB2SGO,tea,1.0
B001SB4WUO,sauce & dressing,1.0
B001SCCON0,snack,1.0
B001SITWC0,jerky & dried meat,1.0
B001SITYJ6,candy,0.5
B001SIY3O2,meat,1.0
B001SIY414,meat,1.0
B001SJR4XS,coffee,1.0
B001SS5RI8,biscuit & cookie,1.0
B001STPJJO,meat,0.5
B001TH4C2A,snack,1.0
B001THPU3A,tea,1.0
B001THPU76,tea,1.0
B001THW7AO,other,1.0
B001TJISSC,candy,1.0
B001TKBUF4,cake & pastry,1.0
B001TLY7A8,drink,0.5
B001TLY7BM,pet food,1.0
B001TLY7DK,drink,0.3333333333333333
B001TM3XJ8,pet food,1.0
B001TZJ1ZK,other,1.0
B001U0ON5M,other,1.0
B001UJCKCG,noodle & pasta,1.0
B001ULH7P4,snack,1.0
B001ULOTKU,fruit,0.5
B001VDXO3K,drink,1.0
B001VIY7O0,snack,1.0
B001VIY8BW,pet food,0.5
B001VJ0B0I,pet food,1.0
B001VJ1IE6,pet food,1.0
B001VNECN6,seasoning & spice,1.0
B001VNGG58,seasoning & spice,1.0
B001VNGHSO,seasoning & spice,1.0
B001VNGK6I,seasoning & spice,1.0
B001VNGKHW,sugar & sweetener,1.0
B001VNGMPM,seasoning & spice,1.0
B001VNO3B2,soup,1.0
B001VNP3R0,sauce & dressing,1.0
B001VNP7L2,canned food,1.0
B001VSBWF2,drink,1.0
B001W59NKA,coffee,1.0
B001XUIGG6,drink,1.0
B001XUIGNY,candy,1.0
B001YJ4Y1W,candy,1.0
B001YJ6L4A,other,1.0
B001YJBLMM,snack,1.0
B001ZWHGFO,other,1.0
B00206DS60,drink,1.0
B00206I9RS,snack,1.0
B0020LP6T2,pet food,1.0
B002133Z56,cereal,1.0
B00213EU7I,biscuit & cookie,0.5
B0021L8XT6,coffee,1.0
B00238ZZDO,dried fruit,1.0
B0023DFVCO,baby food,1.0
B00248EE4O,snack,0.75
B0024LAQ1Q,chocolate,1.0
B0024V5LYI,canned food,1.0
B00250I61S,candy,1.0
B0025AMRFY,chocolate,1.0
B0025UA7AG,other,1.0
B0025UC2DQ,sugar & sweetener,1.0
B0025UCDBC,sauce & dressing,1.0
B0025UOE82,drink,1.0
B0025UOMXE,soup,1.0
B0025VP9I0,other,1.0
B0025VZPP2,fruit,1.0
B00264442S,snack,1.0
B00264TMWU,pet food,1.0
B00269WUTC,seasoning & spice,1.0
B0026KJPYE,snack,1.0
B0026KNQSA,snack,0.75
B0026KPDG8,snack,1.0
B0026L2MDY,snack,1.0
B0026LFFN8,pet food,1.0
B0026LFGT6,pet food,1.0
B0026LINFK,pet food,1.0
B0026LJQG0,snack,1.0
B0026N8W4U,cheese,1.0
B0026PCGEK,coffee,1.0
B0026RQTGE,pet food,0.7142857142857143
B0026S9O60,cheese,1.0
B0026WL13U,meat,1.0
B00270YQ9M,jerky & dried meat,1.0
B00271NNLI,coffee,1.0
B0027E0XGS,syrup,1.0
B0027EFQHY,chocolate,1.0
B0027YVV00,snack,1.0
B0027YYXM8,nuts & seeds,1.0
B0027Z8VES,coffee,1.0
B00283A5RA,seasoning & spice,0.5
B00283LQI2,pet food,1.0
B00283LRDG,pet food,1.0
B002866EWM,drink,1.0
B002866FSU,snack,0.5
B0028686E6,snack,1.0
B0028C7T7K,snack,1.0
B0028GWJI0,pet food,1.0
B0028PDFQG,noodle & pasta,0.5
B0028PHH6U,candy,1.0
B00290W1CY,other,1.0
B002910N6Y,milk & cream,1.0
B00292BM7C,pet food,1.0
B00292BM7W,pet food,1.0
B00292BMN6,pet food,1.0
B0029JDU70,sugar & sweetener,1.0
B0029JI9OE,snack,1.0
B0029JIBAG,snack,1.0
B0029JLS7E,snack,1.0
B0029JTZ7Y,sauce & dressing,1.0
B0029JZQMC,snack,1.0
B0029K0QHG,candy,1.0
B0029K5DHY,tea,1.0
B0029K68ZK,candy,1.0
B0029NICD8,drink,1.0
B0029NIFXK,supplement,1.0
B0029NIGMA,pet food,1.0
B0029NIIKK,pet food,1.0
B0029NILPW,pet food,1.0
B0029NIMYW,pet food,0.5
B0029NIOYU,pet food,1.0
B0029NLV8G,drink,1.0
B0029NMB6M,pet food,1.0
B0029NQNWU,drink,1.0
B0029NQTI8,other,1.0
B0029NTQ1K,pet food,1.0
B0029NTSHM,pet food,1.0
B0029NU31M,pet food,1.0
B0029NUYZW,pet food,1.0
B0029NV61I,pet food,1.0
B0029NV6P4,rice & grain,1.0
B0029NVJ4M,pet food,1.0
B0029NVJX8,pet food,1.0
B0029NVMXA,pet food,1.0
B0029NX98G,pet food,1.0
B0029O0DIO,pet food,1.0
B0029O0XGQ,pet food,1.0
B0029OCY36,candy,1.0
B0029TAVKE,candy,1.0
B0029TECEA,soup,1.0
B0029TEGM8,jam & spread,1.0
B0029TJR0Y,soup,1.0
B0029XDZDK,coffee,1.0
B0029XDZKI,nuts & seeds,1.0
B0029XLH4Y,coffee,1.0
B0029ZAOW8,drink,0.5
B002ACQH80,coffee,1.0
B002ACU9V6,coffee,1.0
B002ACU9X4,coffee,1.0
B002AEH6UQ,drink,1.0
B002AIPT6K,chocolate,1.0
B002AJWI2W,candy,1.0
B002AMRNNI,other,1.0
B002AN8JDK,canned food,1.0
B002ANABN6,pet food,1.0
B002AQ0OL2,coffee,1.0
B002AQ0OS0,coffee,1.0
B002AQ0OW6,drink,0.5
B002AQKY9Y,cake & pastry,1.0
B002AQLO4S,tea,1.0
B002AQP516,drink,1.0
B002AQP5IE,flour & baking mix,1.0
B002AQP5MK,cake & pastry,1.0
B002ATOUZA,snack,1.0
B002ATOV2C,nuts & seeds,1.0
B002AU3K1E,snack,0.5
B002AUF0Q2,cereal,1.0
B002AUGW3C,nuts & seeds,1.0
B002AY5BHG,pet food,1.0
B002AYA6M6,jerky & dried meat,1.0
B002AYC7TG,pet food,1.0
B002BB2E5U,snack,1.0
B002BCE97K,drink,1.0
B002BCFI70,milk & cream,1.0
B002BFXYNC,milk & cream,1.0
B002BFZAT8,other,1.0
B002BR4MPO,drink,1.0
B002BUBIW6,sugar & sweetener,1.0
B002C0E5VG,bread,1.0
B002C1URM6,rice & grain,1.0
B002C4BOHK,coffee,1.0
B002C52WIO,snack,1.0
B002C54UK2,coffee,1.0
B002C561BS,other,1.0
B002C6F7IK,plant,1.0
B002C7S3QW,seasoning & spice,1.0
B002CJAOJY,pet food,1.0
B002CJAS86,meat,1.0
B002CJASXQ,pet food,1.0
B002CJO8T6,pet food,1.0
B002CN7EI4,snack,1.0
B002CYLV5U,sauce & dressing,1.0
B002D4DY8G,coffee,1.0
B002DHTWNO,jerky & dried meat,1.0
B002DMOY6O,other,1.0
B002DVTR8K,jam & spread,1.0
B002DVVP6W,snack,1.0
B002DW0QG6,snack,1.0
B002DZKL5O,tea,1.0
B002EDIJX6,biscuit & cookie,1.0
B002EDISKA,soup,1.0
B002ESDVJS,drink,1.0
B002ESMK4U,coffee,1.0
B002ESMSRO,coffee,1.0
B002ESMUYK,coffee,1.0
B002ESS6RK,coffee,1.0
B002EY5TTW,drink,1.0
B002EYBB3A,drink,1.0
B002F1PSZY,snack,1.0
B002F8XGJW,plant,1.0
B002F914G8,other,1.0
B002FBUY0I,snack,1.0
B002FBY3GE,dried fruit,1.0
B002FBY3YG,snack,1.0
B002FC6JZG,other,1.0
B002FDK8YI,other,1.0
B002FJW54I,supplement,1.0
B002FOSI7G,candy,1.0
B002FUGVV0,dried fruit,1.0
B002FX2HG0,milk & cream,1.0
B002FX3EV2,sugar & sweetener,1.0
B002FXIMDM,sugar & sweetener,1.0
B002FYJTL0,soup,1.0
B002FZLJWG,jerky & dried meat,1.0
B002G0CA6O,drink,1.0
B002G8D2AO,seasoning & spice,1.0
B002G96XUE,coffee,1.0
B002GC3D8Q,soup,1.0
B002GECBG4,supplement,1.0
B002GJ9JWS,drink,1.0
B002GJ9JY6,drink,0.5
B002GJBQ0Q,tea,1.0
B002GKEK7G,coffee,0.3333333333333333
B002GWFAX2,drink,1.0
B002GWFB40,coffee,1.0
B002GWH78S,coffee,1.0
B002GWH972,coffee,1.0
B002GWH9NG,coffee,1.0
B002GWHDT6,coffee,1.0
B002GWM8ZU,coffee,1.0
B002GWMGGQ,coffee,1.0
B002GWMP0S,nuts & seeds,1.0
B002GWSAKM,rice & grain,1.0
B002H1PS34,coffee,1.0
B002HFNB5C,tea,1.0
B002HFNESG,tea,1.0
B002HFPW6I,other,1.0
B002HFRAN6,coffee,1.0
B002HFU7HC,tea,1.0
B002HFWMOI,drink,1.0
B002HFWNAQ,chocolate,0.6666666666666666
B002HFWNKG,coffee,1.0
B002HG6Z8Q,biscuit & cookie,1.0
B002HNZRKQ,sauce & dressing,1.0
B002HP2XB0,coffee,1.0
B002HQCWYM,coffee,0.5
B002HQGNYW,candy,1.0
B002HQLY7S,candy,0.5
B002HZEDY0,canned food,1.0
B002I7KOFY,dried fruit,1.0
B002IEVJRY,coffee,0.8
B002IEZJMA,coffee,1.0
B002IYDXVE,drink,1.0
B002J0EAPA,candy,1.0
B002J28SFQ,pet food,1.0
B002J75TH6,jam & spread,1.0
B002J771J0,jam & spread,1.0
B002J9J8QC,jam & spread,1.0
B002JANPDI,supplement,1.0
B002JG5TVS,drink,1.0
B002JGBC96,nuts & seeds,1.0
B002JWZVWO,drink,1.0
B002K6BV3C,fruit,1.0
B002KOTMX0,drink,1.0
B002L35LH6,drink,1.0
B002L3RVBA,candy,1.0
B002L8XKEW,biscuit & cookie,1.0
B002L96UVG,sugar & sweetener,1.0
B002L96X68,biscuit & cookie,1.0
B002L96YM6,dried fruit,0.5
B002LANN56,pet food,1.0
B002LN1ME2,supplement,1.0
B002LO5SFA,seasoning & spice,1.0
B002LQTOPS,other,1.0
B002LVACUE,cereal,1.0
B002LVACWM,sugar & sweetener,1.0
B002M42YME,tea,1.0
